"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-safari_130_osx_10146","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","No connection","",""
"clientsimulation-java_8u161","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.2 ECDHE-ECDSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","100","",""
"protocol_support_score_weighted","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","30","",""
"key_exchange_score","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","100","",""
"key_exchange_score_weighted","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","30","",""
"cipher_strength_score","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","90","",""
"cipher_strength_score_weighted","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","36","",""
"final_score","mes-adresses.data.gouv.fr/162.19.30.139","443","INFO","96","",""
"overall_grade","mes-adresses.data.gouv.fr/162.19.30.139","443","OK","A+","",""
