"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-openssl_110l","selexpert.anje-justice.fr/91.208.207.214","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","selexpert.anje-justice.fr/91.208.207.214","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","selexpert.anje-justice.fr/91.208.207.214","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","selexpert.anje-justice.fr/91.208.207.214","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","selexpert.anje-justice.fr/91.208.207.214","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","selexpert.anje-justice.fr/91.208.207.214","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","selexpert.anje-justice.fr/91.208.207.214","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","selexpert.anje-justice.fr/91.208.207.214","443","INFO","100","",""
"protocol_support_score_weighted","selexpert.anje-justice.fr/91.208.207.214","443","INFO","30","",""
"key_exchange_score","selexpert.anje-justice.fr/91.208.207.214","443","INFO","90","",""
"key_exchange_score_weighted","selexpert.anje-justice.fr/91.208.207.214","443","INFO","27","",""
"cipher_strength_score","selexpert.anje-justice.fr/91.208.207.214","443","INFO","90","",""
"cipher_strength_score_weighted","selexpert.anje-justice.fr/91.208.207.214","443","INFO","36","",""
"final_score","selexpert.anje-justice.fr/91.208.207.214","443","INFO","93","",""
"overall_grade","selexpert.anje-justice.fr/91.208.207.214","443","OK","A","",""
"grade_cap_reason_1","selexpert.anje-justice.fr/91.208.207.214","443","INFO","Grade capped to A. HSTS is not offered","",""
