"id","fqdn/ip","port","severity","finding","cve","cwe"
"HSTS_time","a-just.beta.gouv.fr/80.247.13.145","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","a-just.beta.gouv.fr/80.247.13.145","443","INFO","only for this domain","",""
"HSTS_preload","a-just.beta.gouv.fr/80.247.13.145","443","INFO","domain is NOT marked for preloading","",""
"HPKP","a-just.beta.gouv.fr/80.247.13.145","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","a-just.beta.gouv.fr/80.247.13.145","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","a-just.beta.gouv.fr/80.247.13.145","443","INFO","No application banner found","",""
"cookie_count","a-just.beta.gouv.fr/80.247.13.145","443","INFO","0 at '/'","",""
"X-Frame-Options","a-just.beta.gouv.fr/80.247.13.145","443","OK","DENY","",""
"X-Content-Type-Options","a-just.beta.gouv.fr/80.247.13.145","443","OK","nosniff","",""
"Content-Security-Policy","a-just.beta.gouv.fr/80.247.13.145","443","OK","media-src 'self';connect-src https://api.gitbook.com https://www.google-analytics.com/j/collect 'self' https://api.mapbox.com https://events.mapbox.com https://stats.beta.gouv.fr https://forms-eu1.hsforms.com https://hubspot-forms-static-embed-eu1.s3.amazonaws.com https://stats.beta-gouv.cloud-ed.fr https://*.hotjar.com https://*.hotjar.io wss://*.hotjar.com *.justice.gouv.fr;font-src 'self' https://fonts.gstatic.com data: https://*.hotjar.com;img-src 'self' data: https://js-eu1.hsforms.net https://api.hubspot.com https://forms-eu1.hsforms.com https://forms.hsforms.com https://www.ionos.fr https://img.freepik.com https://image.noelshack.com https://i.goopics.net/;script-src 'self' https://*.hsforms.net *.beta.gouv.fr *.a-just.incubateur.net *.calendly.com *.google-analytics.com *.hotjar.com 'sha256-jq7VWlK1R1baYNg3rH3wI3uXJc6evRSm19ho/ViohcE=' 'sha256-92TNq2Axm9gJIJETcB7r4qpDc3JjxqUYF1fKonG4mvg=' 'sha256-WXdHEUxHRTHqWKtUCBtUckcV5wN4y9jQwkZrGjfqr40=' 'sha256-9jsqNCkYsDU3te2WUjv9qXV1DKXI1vT9hz3g7nNens8=' 'sha256-Z/I+tLSqFCDH08E3fvI/F+QNinxE6TM+KmCxNmRcAAw=' 'sha256-tBBLGYs6fvYemOy9hpbgu6tIIJNpdIZpuGpDXkhGTVw=' 'sha256-HVge3cnZEH/UZtmZ65oo81F6FB06/nfTNYudQkA58AE=';default-src 'none';style-src 'self' 'nonce-dt138233652894' 'sha256-e6ebe741519a11d4b75e56deb80e5a7b34871898' 'sha256-55dc92f38a82c90ef5fcdb74a5049b96dfdba8a1' cdnjs.cloudflare.com;worker-src blob:;frame-src https://app.videas.fr/ https://docs.a-just.beta.gouv.fr https://meta.a-just.beta.gouv.fr https://forms-eu1.hsforms.com/ https://calendly.com;object-src 'self';base-uri 'self';form-action 'self' *.hsforms.com;upgrade-insecure-requests;frame-ancestors 'self';script-src-attr 'none'","",""
